Wind,Solar,Load,
45.56880947,22.39031746,21.89152934,46.06759759
44.26190411,22.98555556,21.90058271,45.34687696
41.47785911,23.7247619,23.73846619,41.46415482
43.22857078,23.5447619,26.30581065,40.46752203
44.7354753,22.90873016,43.60382579,24.04037967
45.06309513,22.4047619,88.19472876,0
43.27166875,21.59634921,93.58028026,0
43.55285643,20.89793651,104.0510271,0
42.15642756,17.40984127,109.1684187,0
40.08642828,12.84238095,115.5697397,0
39.00380993,15.61253968,106.2015754,0
39.65523762,6.062063492,66.17528652,0
34.26976155,3.531746032,63.56057423,0
33.81142844,3.767301587,52.59391194,0
26.55547458,0.89,44.32982156,0
20.10357178,0.246031746,68.88569598,0
37.84571333,0.150793651,63.31591819,0
37.54142762,0.047619048,68.8794017,0
31.74976262,0.18,71.90229706,0
32.73904893,0,68.96092987,0
35.61976208,0,62.02342044,0
33.26595214,0,48.62225425,0
30.98357156,0,36.58254506,0
27.68428625,0,39.80434715,0
25.48119048,0,27.90379588,0
23.98523696,0,25.68877724,0
22.80381065,0,20.748026,2.05578465
20.72761803,0,19.64487623,1.0827418
15.34476148,0,19.13178366,0
11.21452328,0,19.74835935,0
2.476666725,0,20.03847156,0
11.60333268,0,19.53126623,0
2.519286967,0,25.43817859,0
17.31952214,0,25.29345598,0
12.18904763,0,20.09840859,0
11.74428578,0,25.1930669,0
15.5333337,0,29.58478905,0
15.57833351,0,24.67216285,0
13.90190488,0,16.99804423,0
14.65880894,0.396825397,20.32746013,0
13.92095285,1.874444444,19.55729162,0
9.653094167,2.816031746,20.62171686,0
14.10428448,3.896825397,23.52222656,0
15.10380976,6.067460317,21.52316073,0
16.2923822,6.633492063,19.44403831,3.481835953
16.99380958,8.845238095,21.54687244,4.292175235
16.60928458,11.17603175,20.54581866,7.23949767
16.14523928,11.32396825,19.49200125,7.97720628
14.06904672,16.06603175,20.32810237,9.8069761
16.55047463,12.68,19.6985742,9.53190043
17.54928588,13.31603175,20.04036062,10.82495701
16.92095172,13.43,21.63427203,8.71667969
16.67952399,12.14825397,20.15908592,8.66869204
13.89357155,9.633492063,19.13832359,4.388740023
12.99333298,8.020952381,20.96997765,0.044307711
14.89642827,4.142857143,19.11047828,0
14.42071553,2.92968254,20.83866201,0
19.19142852,3.21968254,22.53309398,0
20.13118917,2.528888889,26.73900433,0
21.57428643,2.132063492,19.97869579,3.727654132
20.40047684,1.334444444,21.51346394,0.221457344
23.08595119,1.032857143,23.85413693,0.264671403
25.19523893,0.691587302,24.89025371,0.996572522
24.28380786,0.150793651,22.4649303,1.969671211
26.04857131,0,23.95166242,2.09690889
27.44952435,0,28.04563456,0
23.3454759,0,25.58688602,0
24.30071505,0,26.00868123,0
21.20785851,0.18,23.86568272,0
19.7647603,0,21.59838379,0
20.10762083,0,27.14463761,0
16.35666614,0,29.63924517,0
12.22023827,0,23.21544564,0
15.06904786,0,20.40595134,0
14.53214376,0,17.59427139,0
12.58761817,0,17.60751664,0
8.662380058,0,18.66784336,0
7.371665475,0,19.58437645,0
4.910475367,0,17.57861678,0
3.037618867,0,20.1648253,0
3.034761483,0,24.32420582,0
0.881428517,0,23.5568552,0
0.826666725,0,17.6467193,0
0,0,16.94918464,0
0,0,26.15134952,0
0,0,23.94403666,0
0,0,18.20191916,0
0,0.246031746,19.38526317,0
0,0.529206349,20.00769623,0
0,1.032857143,18.86018695,0
0,0.396825397,22.28451593,0
0,2.337301587,18.26087707,0
0,2.488095238,24.19246448,0
0,2.278888889,20.32036361,0
0,1.977301587,21.81039682,0
0,2.128095238,20.86032827,0
0,3.638888889,18.89638042,0
0,3.465714286,24.18751199,0
0,4.895396825,26.05141198,0
0,6.707777778,24.00574888,0
0.366428925,4.612539683,23.28914328,0
0,5.248571429,22.52146991,0
0,6.270952381,25.54751758,0
0,7.064603175,23.10929372,0
0,5.843809524,25.54148375,0
1.513094167,5.056984127,31.47243045,0
8.6028572,5.175714286,26.6905159,0
15.56761971,4.215714286,23.81975472,0
21.43833339,2.69047619,23.03166504,1.09714454
23.68047719,2.558095238,23.98043734,2.258135088
23.27309566,1.882063492,23.05845893,2.096700222
26.72761923,1.42968254,26.36403916,1.79326261
27.89476208,0.349206349,24.92332324,3.320645189
26.60976137,0.047619048,26.44280983,0.214570588
18.25476148,0,26.246057,0
18.84357178,0,22.20653033,0
15.2502369,0,22.21932437,0
11.45571393,0,26.73396746,0
10.02523786,0,23.54165726,0
9.018333083,0,29.66364052,0
6.482620233,0,28.39413732,0
4.329047442,0,21.30029657,0
0.869523925,0,18.33810649,0
0,0,17.57512243,0
0,0,17.87563268,0
0,0,18.46380928,0
0,0,16.195662,0
0,0.18,18.39181018,0
0,0,23.42947854,0
0,0,21.89815381,0
0,0,17.09093451,0
0,0,16.119523,0
0,0,29.4015943,0
0,0,29.47432263,0
0,0,16.31167422,0
0,0.540793651,17.55213282,0
0,2.521269841,17.40158129,0
0,5.157301587,19.04737984,0
0,8.711746032,23.29481841,0
0,10.55412698,21.85683864,0
0,11.10968254,18.43937873,0
0,12.17206349,20.55685242,0
0,13.99460318,19.10637846,0
0,17.58984127,18.60678825,0
0,16.69301587,20.29826558,0
0,15.88095238,24.88909218,0
0,17.48666667,18.88242888,0
0,18.21428571,23.9053856,0
0,14.43507937,23.80714842,0
0,14.68793651,23.1874708,0
0,13.7831746,23.048479,0
0,17.38095238,19.64395279,0
0,18.78428571,23.3208332,0
0,17.85428571,24.36114355,0
0,13.36650794,28.83177048,0
6.370238275,12.33444444,34.07395579,0
21.75809589,8.198412698,34.6115229,0
29.26380886,5.908730159,35.86288489,0
27.03238078,4.046190476,39.0619629,0
21.51952298,1.532857143,29.56949247,0
13.48523721,0.624444444,25.39603152,0
8.974048033,0.047619048,23.80683852,0
8.951188992,0,26.83442382,0
3.1123797,0.18,31.60359052,0
2.686427917,0,29.54706017,0
1.992856842,0,31.04073159,0
0,0,26.84590922,0
0,0,28.21533961,0
0,0,26.97979422,0
0,0,31.24144563,0
0,0,21.7407635,0
0,0,23.29536991,0
0,0,19.80832178,0
0,0,20.67952941,0
0,0,17.99981715,0
0,0,17.98879645,0
0,0,24.84260158,0
0,0,24.53132142,0
0.346904942,0,19.07931365,0
0.834762017,0,17.96882473,0
4.3683325,0,23.37440847,0
7.593333875,0,24.80563089,0
4.442619225,0,19.53362973,0
4.898331958,0.426031746,18.79264429,0
6.921903567,2.712857143,19.33094525,0
9.614047975,5.918095238,20.86136643,0
9.926190183,8.616190476,22.810932,0
13.64404678,12.88634921,19.03795265,7.49244334
14.88452278,15.92603175,29.54389729,1.26665724
12.77357102,18.68253968,23.03637186,8.41973884
5.375000183,21.06857143,24.00872982,2.434841793
11.7914291,22.64825397,23.58887451,10.85080856
6.564524525,24.01190476,23.48669065,7.089738635
11.00190393,24.99714286,24.20284137,11.79620542
19.20666553,25.34634921,22.15901598,22.39399876
29.81357214,23.79761905,23.82039405,29.79079714
26.19666684,25.92714286,25.41712974,26.70667996
23.99380918,22.01698413,23.06008711,22.9507062
22.01952433,13.77492064,25.29825102,10.49619395
14.9552372,7.764444444,34.48711189,0
14.00380993,5.874444444,34.75585563,0
12.71285732,5.204920635,30.22812607,0
5.824045483,3.388888889,29.75303747,0
1.6573806,2.326507937,27.62580341,0
12.54380994,1.918095238,27.77007951,0
38.25476059,0.698412698,35.6167189,3.336454388
40.21333148,0.529206349,37.54067814,3.201859689
42.81857173,0.698412698,30.18328197,13.33370246
45.08571536,0.396825397,26.08209059,19.40045017
42.02523721,0.150793651,27.26008901,14.91594185
35.48643024,0,30.16848,5.31795024
28.82642833,0,40.25398073,0
22.68237983,0,28.78530594,0
24.57142958,0,27.80358554,0
23.63333477,0,29.24260114,0
22.85428452,0,37.484959,0
23.12761852,0,41.90294274,0
25.79976399,0,36.85523491,0
25.42571478,0,28.97065674,0
18.18904778,0,17.71768171,0.47136607
13.83214143,0,19.50183061,0
14.2300006,0,18.90089418,0
11.92333208,0,17.48819971,0
11.67357125,0,19.03314443,0
13.40285713,0,23.84642562,0
8.459998517,0,25.08979714,0
3.459285475,0,20.54960386,0
7.046904817,0,17.88287852,0
9.029999642,0,31.64127095,0
11.85238155,0,30.82104813,0
12.39238101,0,20.40206435,0
13.88571423,0,19.15244493,0
17.06071309,0.227619048,19.20604289,0
22.04214273,1.338412698,18.87296478,4.507590648
21.12857089,2.437619048,24.70986323,0
19.92500125,7.076825397,20.53656127,6.465265377
17.49809529,5.69047619,22.51847602,0.67009546
14.25166721,5.781746032,21.06311763,0
11.665475,4.785714286,22.70345379,0
12.33642853,6.017301587,22.65290373,0
10.97547529,10.92571429,22.07943758,0
15.12642816,9.719365079,25.38613654,0
14.23428572,9.516984127,22.88583126,0.865438587
16.72142756,6.193015873,23.52670005,0
18.25928553,10.5,23.4576557,5.30162983
22.60785691,10.09634921,22.79091645,9.91328967
29.21571464,7.443015873,25.81475182,10.84397869
33.11404898,7.689047619,24.80681597,15.99628063
38.71285756,7.850634921,24.24884749,22.31464499
44.26690417,12.62047619,25.35706972,31.53031064
45.66333406,6.193015873,24.44840685,27.40794308
46.70785722,4.259365079,25.61271646,25.35450584
47.23976143,3.178571429,26.71802529,23.70030757
45.41333333,1.731269841,26.89582773,20.24877544
42.17500143,1.032857143,28.56682227,14.6410363
37.21404756,0.624444444,27.35444589,10.48404611
32.66952422,0.246031746,26.0575209,6.858035066
32.68452238,0,24.99972625,7.68479613
30.23761928,0,30.16080168,0.0768176
27.89404822,0,26.77363297,1.12041525
23.71952155,0,30.33991486,0
20.67833221,0,30.05506298,0
24.05547638,0,29.03096415,0
20.46666649,0,34.95929697,0
24.06642822,0,38.20805593,0
23.74738143,0,21.25639006,2.49099137
19.18380833,0.18,28.19448543,0
15.05999976,0,18.3761101,0
15.46238221,0,18.40884595,0
14.85357012,0,16.20784119,0
16.65952315,0,16.64269588,0.01682727
10.7066644,0,18.60999922,0
9.605953567,0,22.76265511,0
4.645714592,0,22.41669429,0
7.110713808,0,17.76336322,0
6.139046842,0,17.73659439,0
7.27857225,0,23.87167981,0
8.383097017,0,23.25246831,0
7.87071495,0,18.51495965,0
7.776427508,0.378412698,20.29055218,0
9.072380117,1.014444444,19.59120307,0
9.716665242,1.543650794,18.9253643,0
9.252142258,3.333333333,23.88140313,0
7.035953033,6.671746032,24.04698368,0
0.47190435,13.29507937,22.31997735,0
0.721904225,13.46539683,20.28477224,0
0,15.90476191,21.13318625,0
0,20.46571429,19.94724217,0.51847212
0,19.36650794,19.79925309,0
0,19.77238095,23.64917283,0
0,19.79079365,22.11228173,0
0,18.12952381,22.28042377,0
0.386190892,20.27126984,20.31915349,0.338307242
0.756190117,19.88206349,21.16905335,0
1.424046492,24.8015873,22.91677126,3.308862532
0.884999767,20.08190476,25.11114424,0
0.389762142,19.60714286,24.04567979,0
0.702142267,17.38746032,24.84619148,0
4.036905117,17.00539683,23.54941944,0
8.803571067,14.39936508,30.79873696,0
20.6223806,8.989206349,33.35746747,0
24.83690446,4.718253968,36.2238431,0
31.06666661,4.141428571,26.67798884,8.530106341
29.02166543,1.172063492,24.29837362,5.895355302
29.19452303,0.529206349,21.53175146,8.191977919
27.0180947,0.227619048,32.11961771,0
28.26523733,0,29.41976384,0
21.51095161,0,26.67360074,0
18.44166708,0,29.10872336,0
15.75404852,0,25.76698632,0
12.59428571,0,25.3560279,0
10.28238113,0,33.2068595,0
8.884763208,0,32.0325421,0
1.9152378,0,27.95276713,0
0,0,21.25861064,0
0,0,19.86935926,0
0,0,18.69184963,0
0,0,20.0866603,0
0,0,20.79739032,0
0,0,21.0762021,0
0,0,26.46033967,0
0,0,25.502567,0
0,0,18.76734999,0
0,0,20.32200927,0
0,0,31.02302174,0
0,0,30.27123341,0
0,0.047619048,19.91799329,0
0,0.588412698,23.91132236,0
0,2.227619048,31.99717739,0
0,5.006507937,23.60929395,0
0,8.880952381,20.62524649,0
0,12.66269841,21.13286593,0
0.113094883,11.91015873,22.51787836,0
0,14.71428571,20.66736395,0
0,21.27777778,22.28625694,0
0,17.35714286,21.77821124,0
0,19.8452381,24.78047585,0
0,17.91777778,23.0119816,0
0,19.38888889,24.19514683,0
0,23.36222222,24.29287788,0
0,22.07539683,20.89687936,1.17851747
0,23.05666667,19.42971925,3.62694742
0,23.57396825,21.65128464,1.92268361
0,23.12555556,24.4500402,0
0,21.34269841,28.56790611,0
0,19.28825397,31.62232812,0
0,16.61619048,36.19120997,0
0,13.48809524,30.63383531,0
5.464047975,7.886031746,28.86583886,0
10.85190553,5.501111111,28.18654397,0
30.64428685,3.866190476,34.78068247,0
43.8483347,1.183650794,39.60020743,5.431778064
45.43238049,0.246031746,37.30664217,8.371770066
36.38333374,0,44.5234803,0
26.724285,0.18,28.9926625,0
25.44571472,0,33.12551386,0
28.02738101,0,27.15436067,0.87302034
26.79000131,0,35.99721131,0
27.10976285,0,37.71057334,0
26.22928523,0,36.94324961,0
29.84785625,0,36.16004795,0
24.79690636,0,22.17276434,2.62414202
23.98904625,0,26.63854505,0
19.32785583,0,22.9280872,0
13.68357244,0,22.23372952,0
13.03642989,0,20.37319543,0
17.27047608,0,20.1402487,0
9.427142442,0,20.4376064,0
5.963095717,0,28.03476735,0
5.277619167,0,26.72200795,0
9.263571017,0,22.27618396,0
9.953332625,0,20.56104184,0
9.021187742,0,27.53412254,0
4.524523442,0,26.39965423,0
2.269524225,0,20.73980573,0
1.504524758,0.739206349,19.6124875,0
7.087381425,2.834444444,23.90227933,0
6.554999583,5.271269841,23.72725658,0
8.039285533,7.829365079,24.10894529,0
12.89500012,9.081904762,20.25929359,1.717611292
13.59738118,12.32396825,21.15781174,4.76353769
14.84500154,14.6652381,24.42053637,5.08970327
16.84381029,14.9815873,25.73967546,6.08572213
13.3707147,18.5884127,27.16593768,4.79318972
11.3904772,20.45888889,29.40772487,2.44164122
10.94190417,18.13634921,24.74333275,4.33492063
10.09547728,18.8715873,22.69195946,6.27510512
11.92380905,20.31206349,26.77144831,5.46442423
14.63904797,22.46539683,27.41469744,9.68974736
24.78928607,21.36650794,23.84334143,22.31245258
26.50976185,21.44698413,25.73295434,22.22379164
23.82071268,17.11650794,27.07942159,13.85779903
32.60285703,13.2315873,25.2741169,20.56032743
43.07333167,15.62555556,30.72931606,27.96957117
44.69499857,16.28968254,29.15611028,31.82857083
41.59880958,14.97619048,27.899925,28.67507506
39.63547572,5.792222222,27.95567247,17.47202547
21.61785756,6.12952381,28.21876673,0
33.46833459,4.803015873,31.3337746,6.937575863
26.83404738,2.44047619,44.36453051,0
30.48023678,0.822857143,45.42972951,0
29.32571232,0.227619048,33.19792234,0
25.44404793,0,32.61516066,0
38.72357048,0,33.02589145,5.69767903
36.68571471,0,34.18697285,2.49874186
32.35809601,0,35.61148393,0
18.85595328,0,29.68784054,0
10.46071368,0,38.36021126,0
0.889047858,0,28.19154532,0
0,0,20.66692565,0
13.73904727,0,17.91522674,0
30.71785691,0,17.56310429,13.15475262
21.18142899,0,17.9091839,3.27224509
16.80309571,0,19.48870203,0
17.28785923,0,17.04998993,0.2378693
5.503570067,0,18.41583305,0
2.568808992,0,23.75855616,0
0,0,23.58357513,0
0.382142742,0,17.67043292,0
0,0,22.88192329,0
0,0,27.80474321,0
0,0,22.50976551,0
0,0,22.18883514,0
0,0,18.62277196,0
0,0.047619048,21.44352431,0
0,0.330793651,20.38788713,0
0,0.89,20.02278909,0
0,1.92968254,17.77650959,0
0,1.92968254,17.51756694,0
0,3.411269841,18.26144292,0
0,2.966825397,22.19784268,0
0,4.01047619,21.13532948,0
0,4.954920635,19.7296516,0
0,4.446984127,19.20908962,0
0,4.101746032,21.49723541,0
0,4.064920635,21.11876698,0
0,4.973333333,23.28596899,0
0,3.76047619,18.16448005,0
0.393809342,2.775238095,21.05200891,0
0.733094883,1.665238095,28.22013939,0
7.858810425,2.043650794,31.30229224,0
13.67047625,1.466825397,27.57627232,0
12.66380953,1.42968254,30.84910468,0
14.36952308,1.712857143,24.98185019,0
12.41119018,1.485238095,23.74162977,0
20.41666667,1.117619048,25.63439213,0
28.59642844,0.834444444,23.30568863,6.125184254
26.32285887,0.926031746,26.40677652,0.842114096
22.70238053,0.378412698,23.86696402,0
18.64928476,0,24.44343776,0
16.3742856,0,22.65161413,0
24.48880959,0,26.10521917,0
21.13166625,0,23.9083643,0
25.86238131,0,24.51976565,1.34261566
16.83976042,0,24.74157233,0
9.984762142,0,29.47587299,0
7.69904815,0,32.61972931,0
9.510236483,0,25.20848237,0
8.814285767,0,22.71509314,0
8.4057144,0,19.67274939,0
6.841428817,0,17.59621106,0
6.662379633,0,18.65799263,0
5.975238267,0,17.457933,0
8.739760242,0,18.10017485,0
9.19261845,0,23.94247471,0
5.373333517,0,22.3084539,0
5.772142858,0,16.48743174,0
3.704762325,0,18.67587462,0
1.525237617,0,27.45556844,0
5.361428925,0,26.45584203,0
1.329048692,0,22.28366617,0
0,0,17.83596319,0
3.416428333,0,20.51864407,0
1.610237325,0.18,18.7888855,0
0.471667317,0.39,23.92966157,0
3.256191125,0.57,21.92723992,0
7.972142258,0.75,24.60819856,0
9.383333217,0.57,21.43352145,0
9.915237433,0.39,25.29218844,0
10.36452346,0.57,25.50334491,0
8.752143458,0.75,27.94766133,0
5.838094467,0.75,26.63882123,0
2.495713933,0.57,25.25859725,0
3.22166625,0.75,28.7957374,0
3.963094458,0.75,31.93330927,0
10.12571418,0.57,26.23577208,0
5.08999875,0.57,26.20460344,0
1.980951425,0.39,29.37332485,0
0,0.57,30.80619368,0
1.142618992,0.39,29.30095898,0
15.80523721,0.39,28.80681475,0
21.04476381,0,31.68004736,0
21.11833382,0.18,30.13381079,0
19.21452297,0.57,29.99963713,0
19.26571344,0,46.09562707,0
21.15309756,0,39.4475878,0
10.59333263,0,39.66250546,0
5.761189167,0.18,31.77783735,0
2.675476008,0,37.71637978,0
9.864522808,0,36.79444079,0
15.65666648,0,32.10542367,0
15.18142703,0,31.58697427,0
11.69833322,0,34.19421623,0
18.1407138,0,30.20620931,0
10.46047578,0,29.1467815,0
7.972857075,0,20.58702227,0
7.824046667,0,19.8611999,0
12.78095238,0,20.21586038,0
13.61666809,0,22.65340748,0
18.04833273,0,20.93712177,0
21.26595273,0,19.516804,1.74914873
21.25833328,0,20.30748177,0.95085151
20.95476148,0,25.89538852,0
18.31690564,0,25.94016517,0
25.59214363,0,20.0714731,5.52067053
33.28547804,0,20.15867731,13.12680073
26.64571495,0,30.72533541,0
9.391903633,0,31.54703072,0
8.420953275,0,23.56066959,0
8.993809167,0,23.08145988,0
5.519285658,0,23.29834147,0
0.7211903,0.18,21.76826354,0
1.688571125,0.39,21.33508658,0
1.22857225,0.57,27.41086412,0
3.366190592,1.89,32.06501967,0
11.6352372,4.895396825,27.66190923,0
12.78166726,8.993492063,26.62736778,0
5.88618965,11.31888889,27.70072665,0
3.458571675,19.29619048,31.35249199,0
1.341428325,15.57285714,33.31560184,0
0,12.64936508,27.23083998,0
0,9.937619048,23.71196835,0
0,2.75,23.73552264,0
0,2.216825397,25.88480378,0
0,6.255079365,29.64603338,0
0,16.29079365,28.93082539,0
0,13.33587302,32.54993767,0
0,19.16666667,29.97391935,0
0,15.12412698,34.63925106,0
0,13.86650794,34.00585367,0
0,8.216825397,34.33292679,0
2.881666833,5.776349206,29.02835386,0
9.687856025,3.810634921,27.32593697,0
10.25833215,1.088412698,32.64521715,0
14.65380898,0.481587302,32.19003437,0
16.80761874,0.047619048,32.2995146,0
9.7416659,0,37.52745264,0
5.73214215,0.18,29.75877456,0
4.200951783,0,25.76269772,0
3.225239283,0,28.05409405,0
4.664521833,0,27.44126186,0
7.788809825,0,33.09881274,0
13.72880941,0,36.8474775,0
13.07523637,0,26.48711198,0
10.23499983,0,19.39823245,0
7.8942853,0,17.79089569,0
5.225712925,0,20.26215312,0
3.651189342,0,19.6153092,0
5.845236958,0,17.3101511,0
8.257618867,0,19.02702414,0
9.960951967,0,24.91868792,0
8.478094767,0,23.61557259,0
7.870714108,0,18.55163667,0
10.96785678,0,19.18011973,0
10.26595339,0,24.57751837,0
5.203333383,0,23.5673182,0
4.255476483,0,17.81083234,0
4.203571075,0.378412698,22.52137665,0
3.8733328,1.591269841,19.99834663,0
5.580952017,2.973333333,22.32213064,0
4.844522917,3.562063492,20.99325221,0
0.83857125,5.62015873,19.07828451,0
0,6.124126984,21.06821258,0
0,11.01698413,21.19680768,0
0,7.263333333,20.42410577,0
0,9.616507937,21.55897239,0
0,8.83984127,21.2009713,0
0,8.886349206,22.86082429,0
0,7.097777778,21.21779635,0
0,10.55555556,20.18502059,0
0.554047558,6.450952381,20.62990283,0
0,7.728730159,20.79541384,0
0,12.21142857,21.78019191,0
0,20.18761905,20.45642779,0
0,15.28031746,22.67105923,0
0,13.81063492,25.75348923,0
0,14.40222222,23.6299904,0
0,10.53571429,27.58193579,0
3.963332375,8.816031746,27.66594495,0
19.43666548,7.703492063,26.94464929,0.195508253
27.53142845,4.501428571,35.42268894,0
29.48976428,1.473650794,37.40295813,0
24.45333202,0.727619048,30.71530864,0
22.12142762,0.227619048,26.71229375,0
15.98023823,0,26.43685909,0
13.04333184,0,33.90769619,0
11.88809351,0,28.38057469,0
11.03785654,0,25.27004658,0
10.70619048,0,32.72882443,0
9.184761067,0,36.8738606,0
5.295714467,0,29.44711446,0
3.381429458,0,27.34730773,0
0.912856133,0,25.64421463,0
0,0,24.90392133,0
0,0,23.8116924,0
0,0,23.09052254,0
0,0,20.5394593,0
0,0,20.12440145,0
0,0,25.74110059,0
0,0,25.00968401,0
0,0,18.92311759,0
0,0,19.05621661,0
0,0,28.6988312,0
0,0,28.77304128,0
0,0,25.43544577,0
0,0.378412698,22.29656715,0
0,1.117619048,21.16848022,0
0,2.282857143,23.52514279,0
0,4.734126984,23.80625399,0
2.355713583,9.298730159,22.66417248,0
5.249047917,12.23269841,22.91605329,0
7.584998692,15.54507937,21.86946786,1.260610202
11.18952256,18.43365079,24.53244097,5.09073238
14.49380696,18.03714286,22.63353611,9.89741371
20.76047529,16.32285714,22.27153759,14.81179484
26.50523863,19.77095238,21.11112966,25.16506135
28.70166504,23.06746032,23.25565151,28.51347385
27.75738124,27.02126984,27.2213989,27.55725218
25.81642975,26.5184127,23.93321016,28.40163229
22.18738108,26.14,22.82128211,25.50609897
23.74380935,23.53714286,22.68010419,24.60084802
26.46976197,23.59238095,24.55772101,25.50442191
33.58118963,21.73269841,25.25252017,30.06136787
36.95595251,19.61904762,27.44999597,29.12500416
31.02357233,17.02380952,28.85112191,19.19625994
31.31166637,13.77492064,29.15472273,15.93186428
28.8114275,7.915238095,41.63991611,0
25.81523625,5.662698413,45.20207888,0
17.74476178,3.744603175,36.74245277,0
14.07285601,1.136031746,41.68936936,0
8.858333742,0.739206349,39.37237878,0
1.494285892,0.103174603,33.85398037,0
0,0,30.90746492,0
0,0,31.34540066,0
0,0,30.66415029,0
0,0,29.36580707,0
0,0,40.9707703,0
0,0,48.88925839,0
0,0,38.16054143,0
0,0,16.40234928,0
0,0,23.53003396,0
0,0,20.26345578,0
0,0,21.22587652,0
0,0,17.49763228,0
0,0,19.85547932,0
0,0,17.99226373,0
0,0,22.35289413,0
0,0,23.52225593,0
14.02262007,0,17.65171309,0
25.04262018,0,18.251079,6.79154118
27.2109522,0,26.47180515,0.73914705
32.29428423,0,28.42936458,3.86491965
32.93833238,0,22.40088719,10.53744519
27.73476108,0.588412698,19.32481029,8.998363488
17.65714101,2,22.0975847,0
12.89499917,3.691587302,20.45653709,0
11.49523869,5.312063492,20.6767975,0
10.90261738,6.382063492,18.53271991,0
17.66285763,11.91015873,18.62670556,10.9463108
17.80285703,13.35031746,20.235036,10.91813849
21.8569047,10.98555556,21.30309526,11.539365
28.33047589,11.91269841,19.12794993,21.11522437
34.97142882,6.126984127,21.6018851,19.49652785
45.39404822,4.355714286,30.49147579,19.25828672
46.24809631,7.075396825,59.89257731,0
38.96118881,14.65587302,40.90267793,12.7143839
42.30047684,10.25936508,19.3979465,33.16189542
46.91190446,4.958888889,17.38263662,34.48815673
47.0240484,5.632063492,18.15906766,34.49704423
47.59476161,2.297619048,20.44498751,29.44739315
47.06761864,0.227619048,23.02402708,24.27121061
46.45476018,0.57,21.46943931,25.55532087
45.8233325,0.18,25.01356255,20.98976995
44.9330947,0.047619048,34.5273967,10.45331705
40.0023797,0.047619048,32.00885099,8.041147758
43.26857244,0.18,33.34063605,10.10793639
42.01952338,0,35.17157108,6.8479523
41.74904685,0.18,28.09774838,13.83129847
32.36428488,0,22.90631987,9.45796501
21.00928447,0,26.43321088,0
23.97785642,0,22.21787769,1.75997873
24.53928536,0,21.97658978,2.56269558
26.93500065,0,20.07775732,6.85724333
23.82595333,0,30.90206109,0
19.73285578,0,22.39964427,0
11.71238132,0,18.70858935,0
6.610000292,0,18.09694845,0
3.643808808,0,19.43219091,0
11.13214304,0,22.32046418,0
10.88142762,0,18.77993756,0
9.43142845,0,19.00868888,0
10.21571572,0,17.91867707,0
11.52499977,0,20.1334375,0
11.44023898,0,20.95035567,0
8.79238125,0,19.60901867,0
7.865952975,0,19.07064311,0
9.63000065,0,18.38410915,0
14.12452512,0,18.29561174,0
13.00118946,0,18.42384238,0
5.865952683,0,18.52843347,0
8.759999942,0,21.51450511,0
15.85166661,0,19.87689612,0
18.85190513,0,21.26432994,0
15.79428446,0.150793651,20.65183491,0
13.55095279,0.624444444,23.94717165,0
14.16714346,0.444444444,24.89503924,0
11.28452398,0.89,21.54851022,0
15.22404624,1.231269841,24.70554353,0
20.13928726,1.496031746,23.68552284,0
16.56238107,1.42968254,24.61314016,0
10.77785763,2.961746032,23.95541247,0
7.351666358,4.123015873,22.8218786,0
6.325475533,4.558095238,21.15752537,0
7.373807075,5.734126984,21.83547083,0
6.175001183,6.484126984,21.48671986,0
12.10642952,6.322539683,23.14833452,0
11.13666716,6.842698413,21.51973566,0
6.26737965,8.854285714,21.14722756,0
10.06928494,7.608571429,21.19481746,0
11.56071249,5.657301587,22.18142624,0
24.54023817,4.560952381,24.57930068,4.521889871
18.00238107,3.76047619,22.53909047,0
23.12738048,4.223333333,27.85294336,0
14.13214363,2.492063492,24.45037719,0
26.3528578,2.264444444,28.93511506,0
13.31571393,0.985238095,27.09663458,0
6.185953033,0.301587302,21.42614274,0
0.374285358,0.047619048,23.80425512,0
6.143095883,0,27.85293073,0
6.38547625,0,22.89670069,0
2.854762258,0,23.01493279,0
0.47190435,0,20.99466124,0
0,0,22.81954884,0
0,0,54.6177541,0
0,0,26.46593719,0
0,0,28.47586307,0
0,0,21.74563734,0
0,0,20.50863404,0
1.216665892,0,20.4690587,0
7.695951075,0,19.89743259,0
10.40547411,0,20.21329244,0
8.362142492,0,20.01240764,0
10.69571448,0,25.91073363,0
13.85309393,0,25.49780152,0
12.40261803,0,23.31912602,0
11.19785673,0,24.01278205,0
13.24690411,0,32.68589844,0
11.76404595,0,31.98782653,0
9.820951792,0,20.91882356,0
8.3688091,0.103174603,23.85692523,0
0.393809342,0.937619048,22.80811435,0
0,2.595238095,25.24465193,0
4.544286308,3.21968254,32.68563487,0
10.5147625,7.671746032,24.53835316,0
19.00809697,14.01301587,24.2188819,8.80223094
23.48357154,12.72619048,27.42981986,8.77994216
26.54023761,13.05555556,24.27650314,15.31929003
21.04785743,13.58587302,22.92873699,11.70499346
15.74404756,17.26984127,22.47563162,10.53825721
12.75857375,15.08190476,28.77052141,0
6.04595275,16.51190476,26.54811676,0
1.540714467,20.2684127,24.16669444,0
0,18.59269841,25.43956271,0
0,24.75111111,23.52988774,1.22122337
0,16.05301587,25.47676034,0
0,18.82650794,33.69353988,0
0,14.35031746,35.45872731,0
0,12.4815873,35.67020061,0
0,7.26984127,34.83901192,0
1.376905,12.4152381,31.24187028,0
5.893810783,8.794761905,29.70717986,0
