time,property,state
4191,12.224107,8
4192,10.703569,8
4193,11.874544,8
4194,10.308831,8
4195,9.007196,7
4196,8.64,7
4197,7.2,7
4198,6.130579,6
4199,5.0528407,6
4200,4.32,5
4201,3.6179552,4
4202,3.2599385,3
4203,2.968636,3
4204,3.96,4
4205,3.2599385,3
4206,2.9024127,3
4207,2.6208394,2
4208,3.0758414,3
4209,3.9763298,4
4210,6.87779,7
4211,9.227524,7
4212,10.163227,8
4213,10.636766,8
4214,10.948973,8
4215,10.630672,8
4216,8.891343,7
4217,11.269782,8
4218,10.028439,8
4219,10.365251,8
4220,9.6932955,7
4221,10.239453,8
4222,9.6932955,7
4223,9.255571,7
4224,9.565437,7
4225,8.427383,7
4226,8.891344,7
4227,7.8625183,7
4228,7.4128532,7
4229,7.5685663,7
4230,6.792466,7
4231,5.315336,6
4232,7.628263,7
4233,8.217153,7
4234,9.659814,7
4235,10.636766,8
4236,12.074766,8
4237,11.298495,8
4238,10.990322,8
4239,11.183201,8
4240,10.383987,8
4241,9.793059,7
4242,8.78872,7
4243,8.587338,7
4244,8.427383,7
4245,9.255571,7
4246,9.531505,7
4247,9.255571,7
4248,8.766573,7
4249,8.557102,7
4250,6.12,6
4251,4.198285,5
4252,0,1
4253,1.609969,1
4254,2.2768397,1
4255,2.16,1
4256,2.16,1
4257,0.71999997,1
4258,4.379589,5
4259,8.089993,7
4260,9.504273,7
4261,11.269782,8
4262,11.435313,8
4263,11.4862,8
4264,10.990322,8
4265,10.1887,8
4266,9.19939,7
4267,8.373386,7
4268,8.557102,7
4269,10.464798,8
4270,10.182337,8
4271,8.825508,7
4272,7.42159,7
4273,7.968939,7
4274,7.24486,7
4275,5.495161,6
4276,4.5820518,5
4277,2.3051248,1
4278,1.8,1
4279,1.0182338,1
4280,2.16,1
4281,1.484318,1
4282,3.096837,3
4283,6.763786,7
4284,9.659814,7
4285,10.464797,8
4286,11.113451,8
4287,10.787993,8
4288,11.298495,8
4289,9.983106,8
4290,9.178235,7
4291,7.628263,7
4292,6.9899354,7
4293,7.5942073,7
4294,7.928178,7
4295,7.208994,7
4296,6.638072,6
4297,5.815978,6
4298,5.315336,6
4299,4.3349743,5
4300,3.2399998,3
4301,4.3349743,5
4302,5.0911684,6
4303,5.0528407,6
4304,4.1046314,5
4305,3.6,4
4306,3.0758414,3
4307,2.5455842,2
4308,5.8603754,6
4309,7.491114,7
4310,9.178235,7
4311,10.308831,8
4312,10.041354,8
4313,9.793058,7
4314,9.107359,7
4315,8.825508,7
4316,8.707238,7
4317,9.114471,7
4318,9.3876505,7
4319,9.779817,7
4320,9.114471,7
4321,7.342588,7
4322,6.379216,6
4323,5.0142193,6
4324,3.8939953,4
4325,0.35999998,1
4326,1.08,1
4327,0.8049845,1
4328,0.71999997,1
4329,0.8049845,1
4330,5.0142193,6
4331,7.754637,7
4332,8.766573,7
4333,9.904906,7
4334,11.165805,8
4335,11.592895,8
4336,10.787993,8
4337,10.144082,8
4338,9.504273,7
4339,9.107359,7
4340,9.826088,7
4341,9.47012,7
4342,10.182337,8
4343,9.47012,7
4344,8.759178,7
4345,7.2805495,7
4346,6.130579,6
4347,3.6,4
4348,3.6,4
4349,2.5455842,2
4350,2.6208394,2
4351,4.3349743,5
4352,5.3999996,6
4353,6.5693827,6
4354,7.8625183,7
4355,9.904906,7
4356,10.495713,8
4357,11.298495,8
4358,12.10157,8
4359,11.631956,8
4360,9.028754,7
4361,8.699793,7
4362,9.885262,7
4363,9.531505,7
4364,8.557102,7
4365,9.0645685,7
4366,9.779817,7
4367,9.114471,7
4368,7.8625183,7
4369,6.9899354,7
4370,5.4477882,6
4371,4.1046314,5
4372,2.5455842,2
4373,0.71999997,1
4374,0.71999997,1
4375,2.52,2
4376,2.7416782,2
4377,3.0758414,3
4378,5.4477882,6
4379,8.311245,7
4380,9.178235,7
4381,9.826088,7
4382,10.1887,8
4383,10.315115,8
4384,9.983106,8
4385,8.854829,7
4386,9.793058,7
4387,10.041354,8
4388,9.605998,7
4389,7.9932976,7
4390,6.87779,7
4391,5.8048253,6
4392,5.0528407,6
4393,3.2399998,3
4394,1.4399999,1
4395,0.71999997,1
4396,1.1384199,1
4397,1.9386592,1
4398,2.968636,3
4399,2.6208394,2
4400,3.7585104,4
4401,3.0758414,3
4402,2.0364676,1
4403,2.5455842,2
4404,6.2145634,6
4405,7.5599995,7
4406,7.6367526,7
4407,8.427383,7
4408,8.854829,7
4409,10.636766,8
4410,8.225035,7
4411,6.725354,7
4412,6.9527545,7
4413,5.937272,6
4414,7.968939,7
4415,7.10031,7
4416,5.6002855,6
4417,3.096837,3
4418,2.16,1
4419,1.4399999,1
4420,1.484318,1
4421,2.2768397,1
4422,0,1
4423,1.4399999,1
4424,2.6208394,2
4425,0.5091169,1
4426,4.379589,5
4427,8.4042845,7
4428,10.853866,8
4429,8.209263,7
4430,9.904906,7
4431,9.659814,7
4432,11.113451,8
4433,9.346143,7
4434,7.9036193,7
4435,7.69592,7
4436,7.968939,7
4437,8.905908,7
4438,9,7
4439,8.766573,7
4440,8.12197,7
4441,7.771331,7
4442,7.69592,7
4443,6.379216,6
4444,5.771239,6
4445,5.8048253,6
4446,5.937272,6
4447,5.0142193,6
4448,5.3517847,6
4449,7.24486,7
4450,9.021574,7
4451,10.636766,8
4452,10.966713,8
4453,9.504273,7
4454,12.768586,8
4455,12.0694,8
4456,11.770403,8
4457,11.043261,8
4458,10.703569,8
4459,9.83268,7
4460,9.904906,7
4461,10.308831,8
4462,8.707238,7
4463,8.049845,7
4464,6.638072,6
4465,5.5887027,6
4466,5.4833565,6
4467,5.154415,6
4468,5.315336,6
4469,5.1544156,6
4470,5.1544156,6
4471,6.489992,6
4472,7.0911775,7
4473,6.28713,6
4474,7.2805495,7
4475,8.707238,7
4476,9,7
4477,9.565437,7
4478,10.483357,8
4479,10.787993,8
4480,13.138765,8
4481,13.202726,8
4482,11.177405,8
4483,8.427383,7
4484,7.968939,7
4485,5.815978,6
4486,6.2145634,6
4487,6.5693827,6
4488,6.5693827,6
4489,4.802999,5
4490,4.2136917,5
4491,2.2768397,1
4492,1.2979984,1
4493,1.1384199,1
4494,3.2599385,3
4495,4.5536795,5
4496,4.0249224,5
4497,3.2599385,3
4498,1.8,1
4499,3.0547013,3
4500,6.830519,7
4501,8.12197,7
4502,8.225035,7
4503,7.9932966,7
4504,9.346143,7
4505,11.620809,8
4506,8.427383,7
4507,5.815978,6
4508,7.42159,7
4509,7.5170207,7
4510,6.439876,6
4511,5.815978,6
4512,5.95906,6
4513,4.6102495,5
4514,3.096837,3
4515,1.609969,1
4516,1.8,1
4517,2.2768397,1
4518,3.396233,4
4519,3.219938,3
4520,2.2768397,1
4521,1.8,1
4522,3.9763298,4
4523,6.489992,6
4524,8.766573,7
4525,7.754637,7
4526,9,7
4527,10.137692,8
4528,10.636766,8
4529,8.373386,7
4530,8.766573,7
4531,9.021574,7
4532,7.172949,7
4533,7.42159,7
4534,6.830519,7
4535,6.725354,7
4536,7.5170207,7
4537,6.2145634,6
4538,4.379589,5
4539,3.6,4
4540,3.6,4
4541,3.6,4
4542,4.3349743,5
4543,4.8965297,5
4544,5.2416787,6
4545,6.28713,6
4546,7.5942073,7
4547,7.2,7
4548,5.7599998,6
4549,5.4833565,6
4550,6.12,6
4551,6.6087217,6
4552,6.12,6
4553,6.489992,6
4554,6.9527545,7
4555,6.379216,6
4556,7.2805495,7
4557,6.87779,7
4558,5.4477882,6
4559,5.3999996,6
4560,4.1046314,5
4561,4.2136917,5
4562,2.9024127,3
4563,1.609969,1
4564,1.5273507,1
4565,2.1897945,1
4566,2.5455842,2
4567,2.8116899,2
4568,2.4149535,1
4569,3.0758414,3
4570,4.6102495,5
4571,5.3517847,6
4572,7.145796,7
4573,8.287822,7
4574,9.19939,7
4575,9.178235,7
4576,9.339208,7
4577,10.30883,8
4578,9.659814,7
4579,7.172949,7
4580,6.725354,7
4581,6.489992,6
4582,7.2,7
4583,7.5685663,7
4584,7.2,7
4585,6.849467,7
4586,6.130579,6
4587,4.68,5
4588,2.4149535,1
4589,3.6,4
4590,3.2599385,3
4591,2.52,2
4592,2.2768397,1
4593,4.1046314,5
4594,6.8399997,7
4595,8.049845,7
4596,8.699793,7
4597,10.00256,8
4598,10.464797,8
4599,11.384199,8
4600,9.346143,7
4601,9.565437,7
4602,9.339208,7
4603,8.557102,7
4604,7.172949,7
4605,6.379216,6
4606,4.3349743,5
4607,4.5536795,5
4608,5.4477882,6
4609,3.96,4
4610,1.4399999,1
4611,0.5091169,1
4612,2.3051248,1
4613,1.609969,1
4614,2.16,1
4615,1.0182338,1
4616,3.6,4
4617,5.8048253,6
4618,8.089993,7
4619,9.028754,7
4620,9.021574,7
4621,10.495713,8
4622,9.885262,7
4623,9.793059,7
4624,9,7
4625,8.699793,7
4626,9.693296,7
4627,7.968939,7
4628,8.311245,7
4629,6.830519,7
4630,5.937272,6
4631,5.154415,6
4632,5.495161,6
4633,4.6938257,5
4634,3.396233,4
4635,2.5455842,2
4636,1.1384199,1
4637,1.484318,1
4638,0.35999998,1
4639,3.0758414,3
4640,0.5091169,1
4641,2.0364676,1
4642,4.6938257,5
4643,6.489992,6
4644,8.587338,7
4645,9,7
4646,7.928177,7
4647,7.8954163,7
4648,9.686609,7
4649,8.714677,7
4650,8.4963045,7
4651,8.0899935,7
4652,8.39657,7
4653,6.6087217,6
4654,6.489992,6
4655,5.771239,6
4656,1.609969,1
4657,2.2768397,1
4658,0.35999998,1
4659,1.9386592,1
4660,1.835647,1
4661,1.609969,1
4662,1.4399999,1
4663,1.1384199,1
4664,2.16,1
4665,2.8116899,2
4666,5.0142193,6
4667,8.473393,7
4668,11.304229,8
4669,9.693296,7
4670,10.028439,8
4671,10.636766,8
4672,11.440979,8
4673,12.10157,8
4674,10.1887,8
4675,8.534353,7
4676,8.699793,7
4677,7.42159,7
4678,6.849467,7
4679,5.771239,6
4680,5.4477882,6
4681,6.0347,6
4682,6.5693827,6
4683,7.2805495,7
4684,6.924738,7
4685,4.0249224,5
4686,4.6938257,5
4687,4.6102495,5
4688,4.6938257,5
4689,5.3999996,6
4690,7.6367526,7
4691,9.6932955,7
4692,10.587917,8
4693,11.043261,8
4694,11.503113,8
4695,11.113451,8
4696,12.641076,8
4697,10.495713,8
4698,11.113451,8
4699,9.504273,7
4700,10.30883,8
4701,8.854829,7
4702,8.699793,7
4703,8.427383,7
4704,8.905908,7
4705,9.255571,7
4706,8.4042845,7
4707,7.072878,7
4708,5.3999996,6
4709,6.638072,6
4710,6.87779,7
4711,6.162207,6
4712,6.130579,6
4713,5.771239,6
4714,7.6367526,7
4715,10.829959,8
4716,11.631956,8
4717,11.440979,8
4718,11.440979,8
4719,10.630672,8
4720,10.948973,8
4721,11.592895,8
4722,11.269782,8
4723,9.028754,7
4724,8.534353,7
4725,7.42159,7
4726,7.5170207,7
4727,6.638072,6
4728,6.924738,7
4729,6.9899354,7
4730,5.8603754,6
4731,5.771239,6
4732,3.96,4
4733,3.96,4
4734,3.6179552,4
4735,2.0991426,1
4736,3.096837,3
4737,5.1919937,6
4738,7.8954163,7
4739,8.759178,7
4740,9,7
4741,10.440001,8
4742,9,7
4743,7.8625183,7
4744,10.041354,8
4745,9.693296,7
4746,7.729527,7
4747,5.95906,6
4748,5.1544156,6
4749,5.771239,6
4750,5.506941,6
4751,4.452954,5
4752,5.506941,6
4753,5.4119864,6
4754,6.2145634,6
4755,6.162207,6
4756,6.489992,6
4757,6.379216,6
4758,5.815978,6
4759,5.4477882,6
4760,7.342588,7
4761,6.638072,6
4762,6.87779,7
4763,9.3876505,7
4764,7.9932976,7
4765,7.8625183,7
4766,9.346143,7
4767,7.771331,7
4768,9.904906,7
4769,8.759178,7
4770,9.107359,7
4771,7.9932976,7
4772,6.5693827,6
4773,7.69592,7
4774,7.9526596,7
4775,7.928178,7
4776,7.9526596,7
4777,7.2359104,7
4778,5.8048253,6
4779,3.6179552,4
4780,3.6,4
4781,2.52,2
4782,3.4152596,4
4783,4.73506,5
4784,6.130579,6
4785,6.638072,6
4786,8.311245,7
4787,9.107359,7
4788,10.483357,8
4789,10.931203,8
4790,11.503113,8
4791,9.565437,7
4792,10.587917,8
4793,11.165805,8
4794,9.028754,7
4795,8.12197,7
4796,8.905908,7
4797,7.9932976,7
4798,7.5685663,7
4799,7.5685663,7
4800,7.92,7
4801,7.928178,7
4802,6.5693827,6
4803,5.154415,6
4804,5.771239,6
4805,5.6920996,6
4806,5.154415,6
4807,1.484318,1
4808,1.1384199,1
4809,5.00128,6
4810,7.289445,7
4811,6.989936,7
4812,8.534353,7
4813,8.891344,7
4814,10.636766,8
4815,10.30883,8
4816,10.00256,8
4817,6.6087217,6
4818,8.587338,7
4819,7.172949,7
4820,5.692099,6
4821,5.2416787,6
4822,6.130579,6
4823,5.3999996,6
4824,3.2599385,3
4825,3.2399998,3
4826,3.6179552,4
4827,1.4399999,1
4828,1.08,1
4829,1.08,1
4830,0.71999997,1
4831,0.71999997,1
4832,2.4149535,1
4833,1.835647,1
4834,4.3349743,5
4835,7.072878,7
4836,8.699793,7
4837,9.360001,7
4838,9.904906,7
4839,9.826088,7
4840,7.9932966,7
4841,7.42159,7
4842,7.9036193,7
4843,6.489992,6
4844,6.379216,6
4845,6.130579,6
4846,5.5887027,6
4847,5.0142193,6
4848,3.9763298,4
4849,3.6179552,4
4850,3.8773184,4
4851,3.5455887,4
4852,2.4149535,1
4853,0.5091169,1
4854,3.2399998,3
4855,4.32,5
4856,4.6938252,5
4857,4.73506,5
4858,3.9763298,4
4859,0.35999998,1
4860,5.4833565,6
4861,8.891344,7
4862,8.225035,7
4863,6.8777895,7
4864,6.489992,6
4865,6.989936,7
4866,5.904439,6
4867,6.9247384,7
4868,5.3517847,6
4869,5.04,6
4870,4.0249224,5
4871,2.9024127,3
4872,1.835647,1
4873,2.1897945,1
4874,0.5091169,1
4875,2.8799999,3
4876,4.6938252,5
4877,5.0911684,6
4878,5.0911684,6
4879,7.072878,7
4880,7.342588,7
4881,6.9899354,7
4882,6.924738,7
4883,5.506941,6
4884,3.2599385,3
4885,4.8433046,5
4886,5.8048253,6
4887,4.829907,5
4888,7.2,7
4889,9.885262,7
4890,3.396233,4
4891,6.130579,6
4892,7.2,7
4893,5.5887027,6
4894,6.4799995,6
4895,6.849467,7
4896,8.311245,7
4897,8.311245,7
4898,7.928178,7
4899,9.779817,7
4900,7.771331,7
4901,6.6185193,6
4902,3.7064266,4
4903,3.563818,4
4904,7.653705,7
4905,6.696387,7
4906,6.3690495,6
4907,5.3517847,6
4908,4.6102495,5
4909,3.6,4
4910,5.95906,6
4911,6.87779,7
4912,4.39436,5
4913,2.5455842,2
4914,1.8,1
4915,4.379589,5
4916,6.9527545,7
4917,7.968939,7
4918,10.041354,8
4919,9.178235,7
4920,8.049845,7
4921,6.8399997,7
4922,5.4477882,6
4923,5.00128,6
4924,4.6938257,5
4925,3.0758414,3
4926,1.1384199,1
4927,3.2399998,3
4928,6.3690495,6
4929,9.3669195,7
4930,9,7
4931,7.145796,7
4932,6.638072,6
4933,5.904439,6
4934,5.8603754,6
4935,6.1094027,6
4936,6.439876,6
4937,5.506941,6
4938,4.5536795,5
4939,6.763786,7
4940,7.42159,7
4941,5.815978,6
4942,6.379216,6
4943,4.6938252,5
4944,4.32,5
4945,3.319036,3
4946,1.8,1
4947,2.4149535,1
4948,2.2768397,1
4949,3.7585104,4
4950,4.5536795,5
4951,3.096837,3
4952,4.0249224,5
4953,5.5887027,6
4954,6.849467,7
4955,6.489992,6
4956,6.87779,7
4957,7.92,7
4958,8.209263,7
4959,9.565437,7
4960,10.24578,8
4961,10.464797,8
4962,9.904906,7
4963,8.209263,7
4964,6.638072,6
4965,6.830519,7
4966,7.072878,7
4967,6.0347,6
4968,6.162207,6
4969,5.2416787,6
4970,4.1046314,5
4971,2.8799999,3
4972,3.6,4
4973,3.96,4
4974,4.32,5
4975,4.379589,5
4976,5.1544156,6
4977,5.7599998,6
4978,6.87779,7
4979,8.707238,7
4980,8.557102,7
4981,8.427383,7
4982,10.315115,8
4983,10.483357,8
4984,9.565437,7
4985,9.531505,7
4986,10.041354,8
4987,8.373386,7
4988,7.729527,7
4989,7.9036193,7
4990,7.729527,7
4991,7.5685663,7
4992,6.792466,7
4993,6.4096174,6
4994,5.3517847,6
4995,3.0758414,3
4996,0.5091169,1
4997,1.2979984,1
4998,2.3051248,1
4999,2.968636,3
5000,3.2399998,3
5001,3.396233,4
5002,3.8939953,4
5003,6.638072,6
5004,8.64,7
5005,9.346143,7
5006,9.6932955,7
5007,11.165805,8
5008,10.514218,8
5009,9.693296,7
5010,5.904439,6
5011,5.634891,6
5012,6.763786,7
5013,7.729527,7
5014,7.289445,7
5015,6.989936,7
5016,6.8777895,7
5017,6.638072,6
5018,5.6233797,6
5019,4.198285,5
5020,1.2979984,1
5021,5.0911684,6
5022,7.5599995,7
5023,7.5685663,7
5024,7.9526596,7
5025,8.350138,7
5026,7.5685663,7
5027,6.4799995,6
5028,4.39436,5
5029,3.6179552,4
5030,5.0142193,6
5031,7.127636,7
5032,7.491114,7
5033,5.6002855,6
5034,9.83268,7
5035,4.8965297,5
5036,3.563818,4
5037,3.2599385,3
5038,4.5536795,5
5039,6.792466,7
5040,5.154415,6
5041,4.6800003,5
5042,3.096837,3
5043,5.0142193,6
5044,6.28713,6
5045,5.8048253,6
5046,5.3517847,6
5047,6.297428,6
5048,7.771331,7
5049,6.8399997,7
5050,2.968636,3
5051,2.2768397,1
5052,4.8433046,5
5053,6.3690495,6
5054,8.854829,7
5055,9.387651,7
5056,8.913181,7
5057,8.225035,7
5058,7.653705,7
5059,5.1165614,6
5060,4.510787,5
5061,3.6,4
5062,2.9024127,3
5063,3.6,4
5064,4.379589,5
5065,4.73506,5
5066,3.319036,3
5067,3.0758414,3
5068,2.8799999,3
5069,3.2599385,3
5070,1.609969,1
5071,0.35999998,1
5072,1.4399999,1
5073,3.8773184,4
5074,5.5887027,6
5075,7.172949,7
5076,7.968939,7
5077,8.373386,7
5078,8.217153,7
5079,8.534353,7
5080,8.4963045,7
5081,6.151683,6
5082,7.754637,7
5083,6.830519,7
5084,6.763786,7
5085,6.9899354,7
5086,7.8625183,7
5087,7.289445,7
5088,6.439876,6
5089,7.172949,7
5090,6.9247384,7
5091,6.6087217,6
5092,5.1919937,6
5093,4.8433046,5
5094,4.6102495,5
5095,4.6938257,5
5096,4.6938257,5
5097,5.4833565,6
5098,6.6185193,6
5099,8.0899935,7
5100,8.287822,7
5101,7.928177,7
5102,7.8954163,7
5103,8.587338,7
5104,12.303366,8
5105,8.707237,7
5106,9.504273,7
5107,8.049845,7
5108,8.699793,7
5109,8.049845,7
5110,8.854829,7
5111,7.5942082,7
5112,6.792466,7
5113,7.10031,7
5114,6.696387,7
5115,6.3690495,6
5116,3.396233,4
5117,2.8116899,2
5118,2.5959969,2
5119,2.3051248,1
5120,2.5959969,2
5121,3.7064266,4
5122,5.4833565,6
5123,6.379216,6
5124,6.9527545,7
5125,8.905908,7
5126,9.107359,7
5127,9.227524,7
5128,11.435313,8
5129,9.227524,7
5130,9.085988,7
5131,6.6087217,6
5132,7.8954163,7
5133,6.28713,6
5134,7.072878,7
5135,7.8625183,7
5136,6.439876,6
5137,5.634891,6
5138,5.00128,6
5139,4.8433046,5
5140,4.0249224,5
5141,5.1919937,6
5142,5.1165614,6
5143,5.495161,6
5144,5.3517847,6
5145,5.1165614,6
5146,5.815978,6
5147,6.6185193,6
5148,8.209263,7
5149,8.825508,7
5150,7.072878,7
5151,10.24578,8
5152,7.771331,7
5153,9.504273,7
5154,7.729527,7
5155,8.049845,7
5156,6.9527545,7
5157,7.289444,7
5158,7.628263,7
5159,7.0911775,7
5160,6.28713,6
5161,5.4833565,6
5162,5.00128,6
5163,5.1919937,6
5164,1.609969,1
5165,3.563818,4
5166,3.6,4
5167,3.671294,4
5168,2.968636,3
5169,3.2599385,3
5170,2.5959969,2
5171,2.16,1
5172,4.1046314,5
5173,7.0911775,7
5174,7.491114,7
5175,8.161764,7
5176,10.390226,8
5177,5.991594,6
5178,7.754637,7
5179,7.628263,7
5180,6.379216,6
5181,5.315336,6
5182,4.452954,5
5183,5.0911684,6
5184,5.0911684,6
5185,5.4833565,6
5186,3.7064266,4
5187,1.2979984,1
5188,2.5455842,2
5189,4.68,5
5190,5.2416787,6
5191,5.315336,6
5192,4.510787,5
5193,2.4149535,1
5194,1.8,1
5195,2.6208394,2
5196,4.8433046,5
5197,6.28713,6
5198,6.763786,7
5199,8.707237,7
5200,9.360001,7
5201,6.792466,7
5202,7.5170207,7
5203,4.1046314,5
5204,5.7599998,6
5205,5.8048253,6
5206,6.4799995,6
5207,5.4119864,6
5208,4.0249224,5
5209,2.8116899,2
5210,1.8,1
5211,3.6,4
5212,2.8799999,3
5213,3.8939953,4
5214,4.0249224,5
5215,1.5273507,1
5216,3.319036,3
5217,4.198285,5
5218,6.830519,7
5219,7.968939,7
5220,7.9036193,7
5221,7.491114,7
5222,7.24486,7
5223,8.654986,7
5224,5.8048253,6
5225,3.4152596,4
5226,1.8,1
5227,2.4149535,1
5228,3.319036,3
5229,4.3498964,5
5230,3.9763298,4
5231,4.73506,5
5232,5.2416787,6
5233,5.3517847,6
5234,5.00128,6
5235,4.8965297,5
5236,5.2416787,6
5237,4.2136917,5
5238,4.5536795,5
5239,4.802999,5
5240,5.771239,6
5241,6.2145634,6
5242,7.42159,7
5243,7.172949,7
5244,6.9527545,7
5245,6.763786,7
5246,8.049845,7
5247,6.9153743,7
5248,6.28713,6
5249,3.6179552,4
5250,5.991594,6
5251,3.396233,4
5252,4.39436,5
5253,5.495161,6
5254,5.6233797,6
5255,4.198285,5
5256,3.9763298,4
5257,3.671294,4
5258,3.6,4
5259,4.1046314,5
5260,5.1544156,6
5261,6.8399997,7
5262,6.9899354,7
5263,8.825508,7
5264,9.9571085,7
5265,10.24578,8
5266,7.0911775,7
5267,3.6,4
5268,1.0182338,1
5269,1.835647,1
5270,3.6179552,4
5271,5.6002855,6
5272,8.089993,7
5273,9.36,7
5274,3.96,4
5275,3.096837,3
5276,5.0911684,6
5277,6.5693827,6
5278,5.00128,6
5279,3.0758414,3
5280,2.5455842,2
5281,3.6,4
5282,3.396233,4
5283,3.6,4
5284,4.2136917,5
5285,3.8268526,4
5286,4.1046314,5
5287,4.0249224,5
5288,2.4149535,1
5289,2.5455842,2
5290,3.096837,3
5291,4.3349743,5
5292,5.4833565,6
5293,5.6233797,6
5294,5.692099,6
5295,6.489992,6
5296,5.6002855,6
5297,9.107359,7
5298,5.8048253,6
5299,6.638072,6
5300,6.28713,6
5301,4.6800003,5
5302,5.8048253,6
5303,5.3999996,6
5304,4.6938257,5
5305,5.315336,6
5306,5.6002855,6
5307,3.6,4
5308,3.096837,3
5309,4.0249224,5
5310,1.4399999,1
5311,2.7416782,2
5312,3.671294,4
5313,3.8773184,4
5314,2.5959969,2
5315,3.0758414,3
5316,5.634891,6
5317,7.24486,7
5318,9.387651,7
5319,8.534353,7
5320,8.766573,7
5321,9.107359,7
5322,6.1305785,6
5323,7.289444,7
5324,6.1305785,6
5325,4.3349743,5
5326,3.396233,4
5327,5.315336,6
5328,5.4833565,6
5329,3.7064266,4
5330,1.8,1
5331,2.3051248,1
5332,1.08,1
5333,1.484318,1
5334,0.71999997,1
5335,0.35999998,1
5336,1.8,1
5337,0,1
5338,3.6,4
5339,4.5536795,5
5340,5.0142193,6
5341,4.8433046,5
5342,6.1305785,6
5343,8.587338,7
5344,8.714677,7
5345,4.0249224,5
5346,6.1305785,6
5347,5.1919937,6
5348,3.5455887,4
5349,3.5455887,4
5350,3.319036,3
5351,4.6102495,5
5352,3.6,4
5353,2.9024127,3
5354,2.968636,3
5355,2.0364676,1
5356,3.7585104,4
5357,3.7064266,4
5358,4.6800003,5
5359,4.0249224,5
5360,3.2599385,3
5361,4.2136917,5
5362,3.0758414,3
5363,5.6920996,6
5364,6.763786,7
5365,7.5685663,7
5366,7.5170207,7
5367,9.339208,7
5368,8.699793,7
5369,7.289445,7
5370,5.2416787,6
5371,4.8433046,5
5372,6.2145634,6
5373,6.87779,7
5374,6.9899354,7
5375,6.28713,6
5376,6.439876,6
5377,5.315336,6
5378,4.6938257,5
5379,3.8939953,4
5380,1.0182338,1
5381,3.7064266,4
5382,4.3498964,5
5383,3.096837,3
5384,1.8,1
5385,2.0991426,1
5386,3.6,4
5387,5.0911684,6
5388,4.6938257,5
5389,7.4128532,7
5390,9.511088,7
5391,6.162207,6
5392,7.5685663,7
5393,9.659814,7
5394,4.8965297,5
5395,7.754637,7
5396,7.754637,7
5397,7.5685663,7
5398,7.24486,7
5399,6.763786,7
5400,6.989936,7
5401,6.193674,6
5402,6.696387,7
5403,6.193674,6
5404,5.1165614,6
5405,5.3517847,6
5406,5.3999996,6
5407,5.3999996,6
5408,4.6102495,5
5409,5.3999996,6
5410,6.6087217,6
5411,6.9247384,7
5412,7.4128532,7
5413,7.9932966,7
5414,8.854829,7
5415,7.4128532,7
5416,10.883676,8
5417,8.891343,7
5418,9,7
5419,8.891343,7
5420,7.8954163,7
5421,8.0899935,7
5422,6.9153743,7
5423,6.989936,7
5424,6.9153743,7
5425,7.9036193,7
5426,7.4128532,7
5427,5.692099,6
5428,4.6102495,5
5429,3.319036,3
5430,2.3051248,1
5431,2.3051248,1
5432,2.8116899,2
5433,3.4152596,4
5434,4.896529,5
5435,6.830519,7
5436,8.654986,7
5437,8.854829,7
5438,9.659814,7
5439,11.212135,8
5440,10.948973,8
5441,9.085988,7
5442,9.021574,7
5443,8.0899935,7
5444,7.491114,7
5445,6.696387,7
5446,5.495161,6
5447,6.830519,7
5448,4.3498964,5
5449,3.7585104,4
5450,2.8799999,3
5451,1.1384199,1
5452,2.52,2
5453,2.968636,3
5454,3.7064266,4
5455,3.8939953,4
5456,3.2599385,3
5457,5.6233797,6
5458,6.638072,6
5459,10.440001,8
5460,9.346143,7
5461,10.829959,8
5462,9.826088,7
5463,10.966713,8
5464,10.829959,8
5465,12.074766,8
5466,10.137692,8
5467,8.12197,7
5468,6.638072,6
5469,5.8603754,6
5470,7.5685663,7
5471,7.92,7
5472,5.3999996,6
5473,3.96,4
5474,3.6179552,4
5475,3.7585104,4
5476,4.452954,5
5477,5.937272,6
5478,5.815978,6
5479,6.1305785,6
5480,6.989936,7
5481,7.5942073,7
5482,8.311245,7
5483,10.805999,8
5484,14.4,8
5485,14.685176,8
5486,13.708391,8
5487,15.745627,8
5488,15.39184,8
5489,14.685176,8
5490,11.525623,8
5491,9.793058,7
5492,9.107359,7
5493,8.654986,7
5494,9.47012,7
5495,9.028754,7
5496,8.350138,7
5497,7.5942073,7
5498,8.350138,7
5499,9.36,7
5500,8.64,7
5501,10.1376915,8
5502,10.239453,8
5503,10.931203,8
5504,11.874544,8
5505,11.928989,8
5506,14.04,8
5507,15.158522,8
5508,15.546833,8
5509,15.03835,8
5510,15.463244,8
5511,15.39184,8
5512,15.542662,8
5513,13.661038,8
5514,12.0694,8
5515,10.137692,8
5516,9.47012,7
5517,9.47012,7
5518,7.9526596,7
5519,7.69592,7
5520,7.2359104,7
5521,7.208994,7
5522,6.4799995,6
5523,6.12,6
5524,5.4119864,6
5525,4.32,5
5526,3.6,4
5527,3.9763298,4
5528,6.489992,6
5529,7.289444,7
5530,8.699793,7
5531,10.636766,8
5532,11.503113,8
5533,12.245293,8
5534,11.4862,8
5535,10.990322,8
5536,13.570615,8
5537,11.620809,8
5538,10.144082,8
5539,8.905908,7
5540,7.172949,7
5541,6.2145634,6
5542,7.2,7
5543,7.2,7
5544,5.7599998,6
5545,5.4119864,6
5546,4.68,5
5547,3.2399998,3
5548,1.8,1
